,Time,FormattertTime
0,0.2529580593109131,00:00:00
1,0.4040191173553467,00:00:00
2,0.7986319065093994,00:00:00
3,1.0338020324707031,00:00:01
4,1.357816219329834,00:00:01
5,1.6149570941925049,00:00:01
6,3.374638080596924,00:00:03
7,5.261167287826538,00:00:05
8,7.005431175231934,00:00:07
9,8.750957012176514,00:00:08
10,10.495107173919678,00:00:10
